movieId,title,genres
78034,Cemetery Junction (2010),Comedy|Drama|Romance
78039,Blue Valentine (2010),Drama|Romance
78041,Killers (2010),Action|Comedy
78088,Buried (2010),Mystery|Thriller
78103,Shake Hands with the Devil (2007),Drama|War
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
78116,Please Give (2010),Comedy|Drama
78142,Baarìa (2009),Comedy|Drama|War
78160,Ricky Gervais Live: Animals (2003),Comedy
78174,Sex and the City 2 (2010),Comedy|Drama|Romance
78209,Get Him to the Greek (2010),Comedy
78218,Unthinkable (2010),Drama|Thriller
78264,"Back-up Plan, The (2010)",Comedy|Romance
78266,Splice (2009),Horror|Sci-Fi|Thriller
78316,Letters to Juliet (2010),Drama|Romance
78349,Exam (2009),Mystery|Thriller
78467,Jonah Hex (2010),Action|Drama|Thriller|Western
78469,"A-Team, The (2010)",Action|Comedy|Thriller
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78544,Ricky Gervais Live 3: Fame (2007),Comedy
78574,Winter's Bone (2010),Drama|Thriller
78620,"Scalphunters, The (1968)",Comedy|Western
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance
78746,Best Worst Movie (2009),Documentary
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX
78836,Enter the Void (2009),Drama
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy
78959,Endgame (2009),Drama
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy
79057,Predators (2010),Action|Sci-Fi|Thriller
79073,When You're Strange (2009),Documentary
79091,Despicable Me (2010),Animation|Children|Comedy|Crime
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
79134,Grown Ups (2010),Comedy
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy
79185,Knight and Day (2010),Action|Comedy|Romance
79224,"Karate Kid, The (2010)",Action|Children|Drama
79242,"Kids Are All Right, The (2010)",Comedy|Drama
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
79259,Cherrybomb (2009),Drama|Thriller
79274,Batman: Under the Red Hood (2010),Action|Animation
79293,Salt (2010),Action|Thriller
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
79428,Dinner for Schmucks (2010),Comedy
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller
79536,Hellsinki (Rööperi) (2009),Crime
79553,Ip Man 2 (2010),Action
79572,Ramona and Beezus (2010),Children|Comedy
79590,"Rebound, The (2009)",Comedy|Romance
79592,"Other Guys, The (2010)",Action|Comedy
79677,"Two Escobars, The (2010)",Crime|Documentary
79684,Paper Man (2009),Comedy|Drama
79695,"Expendables, The (2010)",Action|Adventure|Thriller
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery
79897,Get Low (2009),Comedy|Drama|Mystery
79946,"Joneses, The (2009)",Comedy|Drama
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi
80094,"Last Exorcism, The (2010)",Horror|Thriller
80124,Sisters (Syostry) (2001),Action|Crime|Drama
80126,"American, The (2010)",Drama|Thriller
80139,Jackass 2.5 (2007),Comedy|Documentary
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller
80166,"Switch, The (2010)",Comedy|Romance
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller
80241,Going the Distance (2010),Comedy|Romance
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
80454,Princess (Prinsessa) (2010),Drama
80463,"Social Network, The (2010)",Drama
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery
80489,"Town, The (2010)",Crime|Drama|Thriller
80549,Easy A (2010),Comedy|Romance
80551,Eat Pray Love (2010),Drama|Romance
80553,Howl (2010),Drama
80572,I'm Still Here (2010),Comedy|Drama
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance
80586,Flipped (2010),Comedy|Drama|Romance
80590,Wall Street: Money Never Sleeps (2010),Drama
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
80693,It's Kind of a Funny Story (2010),Comedy|Drama
80727,Middle Men (2009),Comedy|Crime|Drama
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy
80831,Let Me In (2010),Drama|Horror|Mystery
80834,Sintel (2010),Animation|Fantasy
80839,Secretariat (2010),Adventure|Drama
80846,Devil (2010),Horror|Mystery|Thriller
80858,You Again (2010),Comedy
80860,Life as We Know It (2010),Comedy|Romance
80862,Catfish (2010),Documentary|Mystery
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
80880,Stone (2010),Drama|Thriller
80906,Inside Job (2010),Documentary
80917,Monsters (2010),Drama|Sci-Fi
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
81018,"Illusionist, The (L'illusionniste) (2010)",Animation
81087,Luck by Chance (2009),Drama
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
81156,Jackass 3D (2010),Action|Comedy|Documentary
81158,Restrepo (2010),Documentary|War
81191,Waiting for 'Superman' (2010),Documentary
81229,Red (2010),Action|Comedy
81257,In a Better World (Hævnen) (2010),Drama
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance
81417,Paranormal Activity 2 (2010),Horror|IMAX
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance
81512,Hereafter (2010),Drama|Fantasy
81520,Undisputed III: Redemption (2010),Action|Crime|Drama
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
81537,Due Date (2010),Comedy
81562,127 Hours (2010),Adventure|Drama|Thriller
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
81591,Black Swan (2010),Drama|Thriller
81681,I Shot Jesse James (1949),Drama|Romance|Western
81782,Unstoppable (2010),Action|Drama|Thriller
81784,Morning Glory (2010),Comedy|Drama|Romance
81786,Certified Copy (Copie conforme) (2010),Drama
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
81791,Somewhere (2010),Drama
81819,Biutiful (2010),Drama
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
81845,"King's Speech, The (2010)",Drama
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
81910,"Art of the Steal, The (2009)",Documentary
81932,"Fighter, The (2010)",Drama
81949,"Romantics, The (2010)",Comedy|Drama|Romance
82041,"Loved Ones, The (2009)",Horror
82053,Casino Jack (2010),Comedy|Crime
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama
82093,London Boulevard (2010),Crime|Romance
82095,Skyline (2010),Sci-Fi|Thriller
82152,Beastly (2011),Drama|Fantasy|Romance
82167,Love and Other Drugs (2010),Comedy|Drama|Romance
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
82202,"Tourist, The (2010)",Drama|Thriller
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
82366,Hatchet II (2010),Comedy|Horror|Thriller
82378,All Good Things (2010),Drama|Mystery|Thriller
82459,True Grit (2010),Western
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
82499,How Do You Know (2010),Comedy|Drama|Romance
82527,Barney's Version (2010),Drama
82534,"Company Men, The (2010)",Drama
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
82684,Trash Humpers (2009),Drama
82744,Faster (2010),Action|Crime|Drama
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War
82767,Rabbit Hole (2010),Drama
82848,One Week (1920),Comedy
82852,Little Fockers (2010),Comedy
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
82857,Sweetgrass (2009),Adventure|Documentary|Western
83086,Burlesque (2010),Drama|Musical|Romance
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
83134,Tucker & Dale vs Evil (2010),Comedy|Horror
83177,Yogi Bear (2010),Children|Comedy
83270,Made in Dagenham (2010),Comedy|Drama
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
83369,"Way Back, The (2010)",Drama
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western
83480,Season of the Witch (2011),Adventure|Drama|Fantasy
83601,Amer (2009),Drama|Horror
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller
83803,Day & Night (2010),Animation|Children
83827,Marwencol (2010),Documentary
83910,"Dilemma, The (2011)",Comedy|Drama
83969,Down Argentine Way (1940),Comedy|Drama|Romance
83976,"Trip, The (2010)",Comedy|Drama
84152,Limitless (2011),Sci-Fi|Thriller
84156,Happy People: A Year in the Taiga (2010),Documentary
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
84189,I Spit on Your Grave (2010),Crime|Horror|Thriller
84240,Even the Rain (También la lluvia) (2010),Drama
84246,It Happened on Fifth Avenue (1947),Comedy|Romance
84273,Zeitgeist: Moving Forward (2011),Documentary
84374,No Strings Attached (2011),Comedy|Romance
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi
84512,Girls About Town (1931),Comedy
84523,Kill! (Kiru) (1968),Action|Comedy|Drama
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy
84601,Unknown (2011),Drama|Mystery|Thriller
84615,Cedar Rapids (2011),Comedy
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
84696,Burke and Hare (2010),Comedy|Thriller
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance
84772,Paul (2011),Adventure|Comedy|Sci-Fi
84799,"Asphyx, The (1973)",Horror|Sci-Fi
84844,Brother 2 (Brat 2) (2000),Crime|Drama
84847,Emma (2009),Comedy|Drama|Romance
84942,Drive Angry (2011),Action|Fantasy|Thriller
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
84950,Take Me Home Tonight (2011),Comedy|Drama
84952,Confessions (Kokuhaku) (2010),Drama|Horror
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
85020,"Mechanic, The (2011)",Action|Drama|Thriller
85022,Hall Pass (2011),Comedy
85025,"Eagle, The (2011)",Adventure|Drama
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
85213,"Sunset Limited, The (2011)",Drama
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
85295,Scooby-Doo! Curse of the Lake Monster (2010),Adventure|Children|Comedy|Mystery
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children
85334,Hard Ticket to Hawaii (1987),Action|Comedy
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime
85367,Just Go with It (2011),Comedy|Romance
85394,Cave of Forgotten Dreams (2010),Documentary
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
85399,"Big Mommas: Like Father, Like Son (2011)",Comedy
85401,Super (2010),Action|Comedy|Drama
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
85438,Jane Eyre (2011),Drama|Romance
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
85565,Chalet Girl (2011),Comedy|Romance
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
85774,Senna (2010),Documentary
85780,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi
85788,Insidious (2010),Fantasy|Horror|Thriller
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
85881,Win Win (2011),Comedy|Drama
85885,Room in Rome (Habitación en Roma) (2010),Drama|Romance
86000,Boy (2010),Comedy|Drama
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy
86028,Henry's Crime (2010),Comedy|Crime
86059,Hop (2011),Animation|Children|Comedy
86066,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy
86068,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action
86190,Hanna (2011),Action|Adventure|Mystery|Thriller
86237,Connections (1978),Documentary
86279,Into Eternity (2010),Documentary
86286,Daffy Duck's Quackbusters (1988),Animation|Children|Comedy|Horror
86290,American: The Bill Hicks Story (2009),Comedy|Documentary
86293,Arthur (2011),Comedy
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
86298,Rio (2011),Adventure|Animation|Children|Comedy
86320,Melancholia (2011),Drama|Sci-Fi
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
86345,Louis C.K.: Hilarious (2010),Comedy
86347,Louis C.K.: Chewed Up (2008),Comedy
86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi
86377,Louis C.K.: Shameless (2007),Comedy
86487,Mildred Pierce (2011),Drama
86504,Voices from the List (2004),Documentary
86548,Water for Elephants (2011),Drama|Romance
86593,African Cats (2011),Adventure|Documentary
86628,Kill the Irishman (2011),Action|Crime
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
86668,Louis Theroux: Law & Disorder (2008),Documentary
86721,Idiots and Angels (2008),Animation|Drama|Fantasy
86781,Incendies (2010),Drama|Mystery|War
86815,Soul Surfer (2011),Action|Drama
86817,Something Borrowed (2011),Comedy|Drama|Romance
86833,Bridesmaids (2011),Comedy
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
86892,The Man from Nowhere (2010),Action|Crime|Thriller
86898,"Tree of Life, The (2011)",Drama
86911,"Hangover Part II, The (2011)",Comedy
86922,Nothing to Declare (Rien à déclarer) (2010),Comedy
86960,Across the Hall (2009),Thriller
87028,"Roommate, The (2011)",Drama|Thriller
87192,Attack the Block (2011),Action|Comedy|Sci-Fi
87194,The Way (2010),Adventure|Comedy|Drama
87197,Let the Bullets Fly (2010),Action|Comedy
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
87234,Submarine (2010),Comedy|Drama|Romance
87287,American Grindhouse (2010),Documentary
87298,Everything Must Go (2010),Comedy|Drama
87304,Beginners (2010),Drama
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
87413,Bernie (1996),Comedy|Drama
87430,Green Lantern (2011),Action|Adventure|Sci-Fi
87444,Elektra Luxx (2010),Comedy
87483,Mr. Popper's Penguins (2011),Comedy
87485,Bad Teacher (2011),Comedy
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
87522,Larry Crowne (2011),Comedy|Drama|Romance
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy
87660,Too Big to Fail (2011),Drama
87785,Takers (2010),Action|Crime|Thriller
87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama
87867,Zookeeper (2011),Comedy
87869,Horrible Bosses (2011),Comedy|Crime
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
87960,Between the Folds (2008),Documentary
88069,Delhi Belly (2011),Comedy|Crime
88094,Upside Down: The Creation Records Story (2010),Documentary
88108,Monte Carlo (2011),Adventure|Comedy|Romance
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
88179,One Day (2011),Drama|Romance
88235,"Guard, The (2011)",Comedy|Crime
88267,Winnie the Pooh (2011),Animation|Children|Comedy
88272,"Woman, The (2011)",Horror
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War
88345,Mike's New Car (2002),Animation|Comedy
88356,"Smurfs, The (2011)",Animation|Children|Comedy
88405,Friends with Benefits (2011),Comedy|Romance
88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama
88515,Blitz (2011),Action|Crime|Thriller
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
88672,Our Idiot Brother (2011),Comedy
88697,SUBWAYStories: Tales from the Underground (1997),Drama
88699,Death Race 2 (2010),Action|Sci-Fi|Thriller
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
88746,Terri (2011),Comedy
88785,"Change-Up, The (2011)",Comedy
88810,"Help, The (2011)",Drama
88812,30 Minutes or Less (2011),Action|Comedy|Crime
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy
88932,Final Destination 5 (2011),Horror|Thriller|IMAX
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
89028,Don't Be Afraid of the Dark (2010),Horror|Thriller
89030,Fright Night (2011),Comedy|Horror
89039,Another Earth (2011),Drama|Romance|Sci-Fi
89047,Hesher (2010),Drama
89072,Stake Land (2010),Horror
89085,"Debt, The (2011)",Drama|Thriller
89087,Colombiana (2011),Action|Adventure|Drama|Thriller
89090,Bill Cunningham New York (2011),Documentary
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy
89208,Walled In (2009),Horror|Thriller
89281,Birdemic: Shock and Terror (2010),Romance|Thriller
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy
89343,Red State (2011),Action|Crime|Horror|Thriller
89386,Pearl Jam Twenty (2011),Documentary|Musical
89388,I Don't Know How She Does It (2011),Comedy
89427,Shark Night 3D (2011),Horror|Thriller
89470,Contagion (2011),Sci-Fi|Thriller|IMAX
89492,Moneyball (2011),Drama
89580,Neds (2010),Drama
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children
89678,Northanger Abbey (2007),Drama|Romance
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
89761,"Dangerous Method, A (2011)",Drama|Thriller
89774,Warrior (2011),Drama
89804,"Ides of March, The (2011)",Drama
89837,Kill List (2011),Horror|Mystery|Thriller
89840,Killer Elite (2011),Action|Thriller
89862,Bellflower (2011),Action|Drama|Romance
89864,50/50 (2011),Comedy|Drama
89898,Generation P (2011),Comedy|Drama|Sci-Fi
89904,The Artist (2011),Comedy|Drama|Romance
89939,Gigi (1949),Comedy
89945,BlinkyTM (2011),Horror|Sci-Fi
90057,Take Shelter (2011),Drama
90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama
90245,Antonio Gaudí (1985),Documentary
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
90343,Footloose (2011),Comedy|Drama|Musical
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
90353,Beautiful Boy (2010),Drama
90357,Tyrannosaur (2011),Drama
90374,Martha Marcy May Marlene (2011),Drama|Thriller
90376,We Need to Talk About Kevin (2011),Drama|Thriller
90384,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War
90403,"Three Musketeers, The (2011)",Action|Adventure
90405,In Time (2011),Crime|Sci-Fi|Thriller
90428,Margaret (2011),Drama
90430,Carnage (2011),Comedy|Drama
90439,Margin Call (2011),Drama|Thriller
90469,Paranormal Activity 3 (2011),Horror
90471,Puncture (2011),Drama
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller
90524,Abduction (2011),Action|Drama|Mystery|Thriller
90528,This Must Be the Place (2011),Crime|Drama|Thriller
90531,Shame (2011),Drama
90576,What's Your Number? (2011),Comedy|Romance
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
90603,Batman: Year One (2011),Action|Animation|Crime
90630,Miss Representation (2011),Documentary
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
90717,Tower Heist (2011),Action|Comedy|Crime
90719,J. Edgar (2011),Drama
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
90769,Starsuckers (2009),Documentary
90809,Tomboy (2011),Drama
90863,George Harrison: Living in the Material World (2011),Documentary
90866,Hugo (2011),Children|Drama|Mystery
90888,Immortals (2011),Action|Drama|Fantasy
90890,Jack and Jill (2011),Comedy
90943,Into the Abyss (2011),Documentary
90945,"Sign of Four, The (1987)",Adventure|Crime|Drama
91077,"Descendants, The (2011)",Comedy|Drama
91079,Like Crazy (2011),Drama|Romance
91094,"Muppets, The (2011)",Children|Comedy|Musical
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
91126,War Horse (2011),Drama|War
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller
91233,Lifted (2006),Animation|Comedy|Sci-Fi
91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance
91266,Another Cinderella Story (2008),Children|Comedy|Musical|Romance
91273,Bunraku (2010),Action|Drama|Fantasy
91323,"Sitter, The (2011)",Comedy
91325,Extremely Loud and Incredibly Close (2011),Drama
91337,Play the Game (2009),Comedy|Romance
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy
91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama
91470,Violet & Daisy (2011),Action|Drama
91483,Bullet to the Head (2012),Action|Crime|Film-Noir
91485,"Expendables 2, The (2012)",Action|Adventure
91488,"Snowman, The (1982)",Animation|Children|Musical
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
91571,Coriolanus (2011),Drama|Thriller
91622,Young Adult (2011),Comedy|Drama
91628,New Year's Eve (2011),Comedy|Romance
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
91653,We Bought a Zoo (2011),Comedy|Drama
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
91666,Last Holiday (1950),Comedy|Drama|Romance
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy
91688,Salvation Boulevard (2011),Comedy|Thriller
91690,Friends with Kids (2011),Comedy
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy
91842,Contraband (2012),Action|Crime|Drama|Thriller
91860,"Way South, The (De weg naar het zuiden) (1981)",Documentary
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary
91873,Joyful Noise (2012),Comedy|Musical
91890,"Iron Lady, The (2011)",Drama
91935,Albatross (2011),Drama
91947,"Revenant, The (2009)",Comedy|Horror
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
91976,"Grey, The (2012)",Action|Drama
91978,Man on a Ledge (2012),Crime|Thriller
91981,Sacrifice (Zhao shi gu er) (2010),Drama
92008,Haywire (2011),Action|Thriller
92046,Contact High (2009),Comedy
92048,"Whistleblower, The (2010)",Drama|Thriller
92094,Einstein and Eddington (2008),Drama
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller
92198,Seeking Justice (2011),Action|Drama|Thriller
92234,Red Tails (2012),Action|Adventure|Drama|War
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War
92259,Intouchables (2011),Comedy|Drama
92264,One for the Money (2012),Action|Comedy|Crime
92309,"Innkeepers, The (2011)",Horror|Thriller
92348,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance
92391,Grave Encounters (2011),Horror
92420,Chronicle (2012),Action|Sci-Fi|Thriller
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy
92439,"Art of Getting By, The (2011)",Drama|Romance
92475,All Watched Over by Machines of Loving Grace (2011),Documentary
92494,Dylan Moran: Monster (2004),Comedy|Documentary
92507,Safe House (2012),Action|Crime|Mystery|Thriller
92509,"Vow, The (2012)",Drama|Romance
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy
92643,Monsieur Lazhar (2011),Children|Comedy|Drama
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance
92674,Janie Jones (2010),Drama|Musical
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller
92954,Prayers for Bobby (2009),Drama
93006,"Very Potter Musical, A (2009)",Comedy|Musical
93008,"Very Potter Sequel, A (2010)",Comedy|Musical
93022,Miss Nobody (2010),Comedy|Crime
93040,"Civil War, The (1990)",Documentary|War
93114,Ro.Go.Pa.G. (1963),Comedy|Drama
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror
93193,Red Hill (2010),Crime|Thriller|Western
93208,Mickey's The Prince and the Pauper (1990),Animation|Children
93242,Gone (2012),Drama|Thriller
